,timestamp,packet_length,ip_src,ip_dst,ip_version,ip_proto,ip_ttl,protocol,src_port,dst_port,udp_length,tcp_payload_size,tcp_seq,tcp_ack_flag,tcp_window_size,quic_length,quic_pkt_number,quic_frame,quic_header_encrypted,tls_header_encrypted
1190,1740741130.361139725,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,3869123,65535,,,,,
1191,1740741130.361783650,64295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,64239,3869123,2925,64240,,,,,True
1192,1740741130.448015543,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,3933362,65535,,,,,
1193,1740741130.448482138,64295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,64239,3933362,2925,64240,,,,,True
1194,1740741130.552147135,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,3997601,65535,,,,,
1195,1740741130.552844475,5896,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,5840,3997601,2925,64240,,,,,
1196,1740741130.552928502,1516,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,1460,4003441,2925,64240,,,,,
1197,1740741130.553046821,4436,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,4380,4004901,2925,64240,,,,,True
1198,1740741130.553112745,1516,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,1460,4009281,2925,64240,,,,,
1199,1740741130.553227932,2976,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,2920,4010741,2925,64240,,,,,
1200,1740741130.553293791,1516,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,1460,4013661,2925,64240,,,,,
1201,1740741130.553398143,2976,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,2920,4015121,2925,64240,,,,,
1202,1740741130.553714180,43855,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,43799,4018041,2925,64240,,,,,True
1203,1740741130.593073694,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4061840,65535,,,,,
1204,1740741130.593599172,64295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,64239,4061840,2925,64240,,,,,True
1205,1740741130.680071880,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4126079,65535,,,,,
1206,1740741130.680754898,64295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,64239,4126079,2925,64240,,,,,True
1207,1740741130.784028437,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4190318,65535,,,,,
1208,1740741130.784524612,42396,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,42340,4190318,2925,64240,,,,,True
1209,1740741130.784571274,21955,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,21899,4232658,2925,64240,,,,,True
1210,1740741130.844017792,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4254557,65535,,,,,
1211,1740741130.844534137,64295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,64239,4254557,2925,64240,,,,,True
1212,1740741130.947045732,64295,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,64239,4254557,2925,64240,,,,,
1213,1740741130.947077265,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4318796,65535,,,,,
1214,1740741130.947743375,64295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,64239,4318796,2925,64240,,,,,True
1215,1740741130.988024215,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4383035,65535,,,,,
1216,1740741130.988426352,64295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,64239,4383035,2925,64240,,,,,True
1217,1740741131.072010834,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4447274,65535,,,,,
1218,1740741131.072251663,1516,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,1460,4447274,2925,64240,,,,,
1219,1740741131.072407618,62835,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,62779,4448734,2925,64240,,,,,True
1220,1740741131.176081651,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4511513,65535,,,,,
1221,1740741131.176511831,64295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,64239,4511513,2925,64240,,,,,True
1222,1740741131.280280167,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4575752,65535,,,,,
1223,1740741131.280708687,64295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,64239,4575752,2925,64240,,,,,True
1224,1740741131.384097297,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4639991,48182,,,,,
1225,1740741131.384420572,48236,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,48180,4639991,2925,64240,,,,,True
1226,1740741131.384445786,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,2,4688171,2925,64240,,,,,
1227,1740741131.488034232,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4688173,0,,,,,
1228,1740741131.488564127,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,1,4688173,2925,64240,,,,,
1229,1740741131.488611178,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4688173,0,,,,,
1230,1740741131.616516119,334,192.168.80.128,35.186.224.24,4,17,64,QUIC,36911,443,298,,,,,290,,,True,
1231,1740741131.647546426,75,35.186.224.24,192.168.80.128,4,17,128,QUIC,443,36911,39,,,,,31,,,True,
1232,1740741131.647993667,75,192.168.80.128,35.186.224.24,4,17,64,QUIC,36911,443,39,,,,,31,,,True,
1233,1740741131.678744993,110,35.186.224.24,192.168.80.128,4,17,128,QUIC,443,36911,74,,,,,66,,,True,
1234,1740741131.679238572,80,192.168.80.128,35.186.224.24,4,17,64,QUIC,36911,443,44,,,,,36,,,True,
1235,1740741131.681645507,409,192.168.80.128,35.186.224.24,4,17,64,QUIC,36911,443,373,,,,,365,,,True,
1236,1740741131.686610075,74,35.186.224.24,192.168.80.128,4,17,128,QUIC,443,36911,38,,,,,30,,,True,
1237,1740741131.696638744,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,1,4688173,2925,64240,,,,,
1238,1740741131.696662016,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4688173,0,,,,,
1239,1740741131.706293241,76,192.168.80.128,35.186.224.24,4,17,64,QUIC,36911,443,40,,,,,32,,,True,
1240,1740741131.723518782,803,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,767,,,,,,,,,
1241,1740741131.744840178,300,35.186.224.24,192.168.80.128,4,17,128,QUIC,443,36911,264,,,,,256,,,True,
1242,1740741131.745268862,80,192.168.80.128,35.186.224.24,4,17,64,QUIC,36911,443,44,,,,,36,,,True,
1243,1740741131.754102731,75,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,39,,,,,,,,,
1244,1740741131.754264426,75,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,39,,,,,,,,,
1245,1740741131.774011769,71,35.186.224.24,192.168.80.128,4,17,128,QUIC,443,36911,35,,,,,27,,,True,
1246,1740741131.810233136,1046,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,1010,,,,,,,,,
1247,1740741131.810233515,877,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,841,,,,,,,,,
1248,1740741131.810547793,80,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,44,,,,,,,,,
1249,1740741131.842400338,71,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,35,,,,,,,,,
1250,1740741132.104107712,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,1,4688173,2925,64240,,,,,
1251,1740741132.104129397,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4688173,0,,,,,
1252,1740741132.747102278,80,192.168.80.128,216.235.80.67,4,6,64,TLSv1.3,33754,443,,24,2506,481,63999,,,,,True
1253,1740741132.747155104,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33754,443,,0,2530,481,63999,,,,,
1254,1740741132.747521795,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33754,,0,481,2530,64240,,,,,
1255,1740741132.747563649,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33754,,0,481,2531,64239,,,,,
1256,1740741132.913326758,80,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33754,,24,481,2531,64239,,,,,True
1257,1740741132.913326961,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,1,4688173,2925,64240,,,,,
1258,1740741132.913345977,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33754,443,,0,2531,0,0,,,,,
1259,1740741132.913374675,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4688173,0,,,,,
1260,1740741133.320240895,56,192.168.80.128,146.75.122.248,4,6,64,TCP,49502,443,,0,1,1,65535,,,,,
1261,1740741133.320532207,62,146.75.122.248,192.168.80.128,4,6,128,TCP,443,49502,,0,1,2,64240,,,,,
1262,1740741134.521992972,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,1,4688173,2925,64240,,,,,
1263,1740741134.522025276,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4688173,0,,,,,
1264,1740741135.560216929,56,192.168.80.128,216.235.80.67,4,6,64,TCP,35668,443,,0,2856,6260,65535,,,,,
1265,1740741135.759458061,1141,192.168.80.128,35.186.224.26,4,17,64,UDP,52304,443,1105,,,,,,,,,
1266,1740741135.791158930,75,35.186.224.26,192.168.80.128,4,17,128,UDP,443,52304,39,,,,,,,,,
1267,1740741135.791328925,75,192.168.80.128,35.186.224.26,4,17,64,UDP,52304,443,39,,,,,,,,,
1268,1740741135.843598271,237,35.186.224.26,192.168.80.128,4,17,128,UDP,443,52304,201,,,,,,,,,
1269,1740741135.844852921,81,192.168.80.128,35.186.224.26,4,17,64,UDP,52304,443,45,,,,,,,,,
1270,1740741135.876186550,71,35.186.224.26,192.168.80.128,4,17,128,UDP,443,52304,35,,,,,,,,,
1271,1740741136.513036868,1296,192.168.80.128,35.186.224.26,4,17,64,UDP,52304,443,1260,,,,,,,,,
1272,1740741136.515167160,1296,192.168.80.128,35.186.224.26,4,17,64,UDP,52304,443,1260,,,,,,,,,
1273,1740741136.515269882,1296,192.168.80.128,35.186.224.26,4,17,64,UDP,52304,443,1260,,,,,,,,,
1274,1740741136.515324390,1296,192.168.80.128,35.186.224.26,4,17,64,UDP,52304,443,1260,,,,,,,,,
1275,1740741136.515363940,1296,192.168.80.128,35.186.224.26,4,17,64,UDP,52304,443,1260,,,,,,,,,
1276,1740741136.515398952,696,192.168.80.128,35.186.224.26,4,17,64,UDP,52304,443,660,,,,,,,,,
1277,1740741136.520998620,74,35.186.224.26,192.168.80.128,4,17,128,UDP,443,52304,38,,,,,,,,,
1278,1740741136.521131894,70,35.186.224.26,192.168.80.128,4,17,128,UDP,443,52304,34,,,,,,,,,
1279,1740741136.521131945,70,35.186.224.26,192.168.80.128,4,17,128,UDP,443,52304,34,,,,,,,,,
1280,1740741136.521183072,75,192.168.80.128,35.186.224.26,4,17,64,UDP,52304,443,39,,,,,,,,,
1281,1740741136.584397746,56,192.168.80.128,216.235.80.67,4,6,64,TCP,35668,443,,0,2856,6260,65535,,,,,
1282,1740741136.584770409,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,35668,,0,6260,2857,64240,,,,,
1283,1740741136.603657957,389,35.186.224.26,192.168.80.128,4,17,128,UDP,443,52304,353,,,,,,,,,
1284,1740741136.604233079,80,192.168.80.128,35.186.224.26,4,17,64,UDP,52304,443,44,,,,,,,,,
1285,1740741136.635434230,71,35.186.224.26,192.168.80.128,4,17,128,UDP,443,52304,35,,,,,,,,,
1286,1740741137.721953368,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,1,4688173,2925,64240,,,,,
1287,1740741137.721977619,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4688173,0,,,,,
1288,1740741139.155295703,803,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,767,,,,,,,,,
1289,1740741139.186549982,75,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,39,,,,,,,,,
1290,1740741139.186736706,75,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,39,,,,,,,,,
1291,1740741139.244061117,1292,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,1256,,,,,,,,,
1292,1740741139.244061465,772,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,736,,,,,,,,,
1293,1740741139.245347044,81,192.168.80.128,35.186.224.24,4,17,64,UDP,46651,443,45,,,,,,,,,
1294,1740741139.276688027,71,35.186.224.24,192.168.80.128,4,17,128,UDP,443,46651,35,,,,,,,,,
1295,1740741139.562610241,1213,192.168.80.128,142.250.75.174,4,17,64,QUIC,36166,443,1177,,,,,1169,,,True,
1296,1740741139.567852935,403,142.250.75.174,192.168.80.128,4,17,128,QUIC,443,36166,367,,,,,359,,,True,
1297,1740741139.567853218,105,142.250.75.174,192.168.80.128,4,17,128,QUIC,443,36166,69,,,,,61,,,True,
1298,1740741139.576629040,81,192.168.80.128,142.250.75.174,4,17,64,QUIC,36166,443,45,,,,,37,,,True,
1299,1740741139.606058489,71,142.250.75.174,192.168.80.128,4,17,128,QUIC,443,36166,35,,,,,27,,,True,
1300,1740741140.348137469,95,192.168.80.128,64.233.167.84,4,6,64,TLSv1.2,45600,443,,39,1,1,65535,,,,,True
1301,1740741140.348416547,62,64.233.167.84,192.168.80.128,4,6,128,TCP,443,45600,,0,1,40,64240,,,,,
1302,1740741140.404161900,95,64.233.167.84,192.168.80.128,4,6,128,TLSv1.2,443,45600,,39,1,40,64240,,,,,True
1303,1740741140.404198937,56,192.168.80.128,64.233.167.84,4,6,64,TCP,45600,443,,0,40,40,65535,,,,,
1304,1740741142.045028238,1218,192.168.80.128,142.250.75.174,4,17,64,QUIC,36166,443,1182,,,,,1174,,,True,
1305,1740741142.050598793,109,142.250.75.174,192.168.80.128,4,17,128,QUIC,443,36166,73,,,,,65,,,True,
1306,1740741142.050599072,105,142.250.75.174,192.168.80.128,4,17,128,QUIC,443,36166,69,,,,,61,,,True,
1307,1740741142.051400666,81,192.168.80.128,142.250.75.174,4,17,64,QUIC,36166,443,45,,,,,37,,,True,
1308,1740741142.081227006,71,142.250.75.174,192.168.80.128,4,17,128,QUIC,443,36166,35,,,,,27,,,True,
1309,1740741142.654933872,1296,192.168.80.128,142.250.75.174,4,17,64,QUIC,36166,443,1260,,,,,1252,,,True,
1310,1740741142.655228923,361,192.168.80.128,142.250.75.174,4,17,64,QUIC,36166,443,325,,,,,317,,,True,
1311,1740741142.660564820,74,142.250.75.174,192.168.80.128,4,17,128,QUIC,443,36166,38,,,,,30,,,True,
1312,1740741142.660788041,75,192.168.80.128,142.250.75.174,4,17,64,QUIC,36166,443,39,,,,,31,,,True,
1313,1740741142.716742214,116,142.250.75.174,192.168.80.128,4,17,128,QUIC,443,36166,80,,,,,72,,,True,
1314,1740741142.717177722,85,192.168.80.128,142.250.75.174,4,17,64,QUIC,36166,443,49,,,,,41,,,True,
1315,1740741142.718220353,68,142.250.75.174,192.168.80.128,4,17,128,QUIC,443,36166,32,,,,,24,,,True,
1316,1740741142.721340522,75,142.250.75.174,192.168.80.128,4,17,128,QUIC,443,36166,39,,,,,31,,,True,
1317,1740741142.721408095,75,192.168.80.128,142.250.75.174,4,17,64,QUIC,36166,443,39,,,,,31,,,True,
1318,1740741143.560763230,56,192.168.80.128,146.75.122.248,4,6,64,TCP,49502,443,,0,1,1,65535,,,,,
1319,1740741143.561116719,62,146.75.122.248,192.168.80.128,4,6,128,TCP,443,49502,,0,1,2,64240,,,,,
1320,1740741144.121260498,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,1,4688173,2925,64240,,,,,
1321,1740741144.121279989,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4688173,0,,,,,
1322,1740741145.144552747,1296,192.168.80.128,216.239.34.181,4,17,64,QUIC,40765,443,1260,,,,,1252,,,True,
1323,1740741145.144637841,672,192.168.80.128,216.239.34.181,4,17,64,QUIC,40765,443,636,,,,,628,,,True,
1324,1740741145.150280943,74,216.239.34.181,192.168.80.128,4,17,128,QUIC,443,40765,38,,,,,30,,,True,
1325,1740741145.150439511,75,192.168.80.128,216.239.34.181,4,17,64,QUIC,40765,443,39,,,,,31,,,True,
1326,1740741145.207075855,116,216.239.34.181,192.168.80.128,4,17,128,QUIC,443,40765,80,,,,,72,,,True,
1327,1740741145.207375415,85,192.168.80.128,216.239.34.181,4,17,64,QUIC,40765,443,49,,,,,41,,,True,
1328,1740741145.208250703,68,216.239.34.181,192.168.80.128,4,17,128,QUIC,443,40765,32,,,,,24,,,True,
1329,1740741145.211976939,75,216.239.34.181,192.168.80.128,4,17,128,QUIC,443,40765,39,,,,,31,,,True,
1330,1740741145.212060155,75,192.168.80.128,216.239.34.181,4,17,64,QUIC,40765,443,39,,,,,31,,,True,
1331,1740741145.348916413,95,192.168.80.128,82.102.152.33,4,6,64,TLSv1.2,49488,443,,39,1,1,65535,,,,,True
1332,1740741145.349176656,62,82.102.152.33,192.168.80.128,4,6,128,TCP,443,49488,,0,1,40,64240,,,,,
1333,1740741145.357390951,95,82.102.152.33,192.168.80.128,4,6,128,TLSv1.2,443,49488,,39,1,40,64240,,,,,True
1334,1740741145.357415156,56,192.168.80.128,82.102.152.33,4,6,64,TCP,49488,443,,0,40,40,65535,,,,,
1335,1740741146.349273678,95,192.168.80.128,146.75.122.250,4,6,64,TLSv1.2,39870,443,,39,1,1,65535,,,,,True
1336,1740741146.349775018,62,146.75.122.250,192.168.80.128,4,6,128,TCP,443,39870,,0,1,40,64240,,,,,
1337,1740741146.406389947,95,146.75.122.250,192.168.80.128,4,6,128,TLSv1.2,443,39870,,39,1,40,64240,,,,,True
1338,1740741146.406431131,56,192.168.80.128,146.75.122.250,4,6,64,TCP,39870,443,,0,40,40,65535,,,,,
1339,1740741146.512241564,1296,192.168.80.128,35.186.224.26,4,17,64,UDP,52304,443,1260,,,,,,,,,
1340,1740741146.512527359,687,192.168.80.128,35.186.224.26,4,17,64,UDP,52304,443,651,,,,,,,,,
1341,1740741146.519512664,74,35.186.224.26,192.168.80.128,4,17,128,UDP,443,52304,38,,,,,,,,,
1342,1740741146.519591218,75,192.168.80.128,35.186.224.26,4,17,64,UDP,52304,443,39,,,,,,,,,
1343,1740741146.606552559,311,35.186.224.26,192.168.80.128,4,17,128,UDP,443,52304,275,,,,,,,,,
1344,1740741146.606875381,80,192.168.80.128,35.186.224.26,4,17,64,UDP,52304,443,44,,,,,,,,,
1345,1740741146.632339374,56,192.168.80.128,216.235.80.67,4,6,64,TCP,35668,443,,0,2856,6260,65535,,,,,
1346,1740741146.632871673,62,216.235.80.67,192.168.80.128,4,6,128,TCP,443,35668,,0,6260,2857,64240,,,,,
1347,1740741146.639209866,71,35.186.224.26,192.168.80.128,4,17,128,UDP,443,52304,35,,,,,,,,,
1348,1740741147.657520414,1081,192.168.80.128,142.250.75.174,4,17,64,QUIC,36166,443,1045,,,,,1037,,,True,
1349,1740741147.688001706,75,142.250.75.174,192.168.80.128,4,17,128,QUIC,443,36166,39,,,,,31,,,True,
1350,1740741147.688118299,75,192.168.80.128,142.250.75.174,4,17,64,QUIC,36166,443,39,,,,,31,,,True,
1351,1740741147.718248785,116,142.250.75.174,192.168.80.128,4,17,128,QUIC,443,36166,80,,,,,72,,,True,
1352,1740741147.718499540,85,192.168.80.128,142.250.75.174,4,17,64,QUIC,36166,443,49,,,,,41,,,True,
1353,1740741147.720421012,68,142.250.75.174,192.168.80.128,4,17,128,QUIC,443,36166,32,,,,,24,,,True,
1354,1740741147.722663217,75,142.250.75.174,192.168.80.128,4,17,128,QUIC,443,36166,39,,,,,31,,,True,
1355,1740741147.722719193,75,192.168.80.128,142.250.75.174,4,17,64,QUIC,36166,443,39,,,,,31,,,True,
1356,1740741148.758939781,80,82.102.152.33,192.168.80.128,4,6,128,TLSv1.2,443,49488,,24,40,40,64240,,,,,True
1357,1740741148.759071972,95,192.168.80.128,82.102.152.33,4,6,64,TLSv1.2,49488,443,,39,40,65,65535,,,,,True
1358,1740741148.759305746,80,192.168.80.128,82.102.152.33,4,6,64,TLSv1.2,49488,443,,24,79,65,65535,,,,,True
1359,1740741148.759336912,56,192.168.80.128,82.102.152.33,4,6,64,TCP,49488,443,,0,103,65,65535,,,,,
1360,1740741148.759436485,62,82.102.152.33,192.168.80.128,4,6,128,TCP,443,49488,,0,65,79,64240,,,,,
1361,1740741148.759572386,62,82.102.152.33,192.168.80.128,4,6,128,TCP,443,49488,,0,65,103,64240,,,,,
1362,1740741148.759572465,62,82.102.152.33,192.168.80.128,4,6,128,TCP,443,49488,,0,65,104,64239,,,,,
1363,1740741148.953427889,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4688173,65535,,,,,
1364,1740741148.953773537,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4688173,65535,,,,,
1365,1740741148.954096040,64295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,64239,4688173,2925,64240,,,,,True
1366,1740741148.954110203,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4752412,65535,,,,,
1367,1740741148.954629224,64295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,64239,4752412,2925,64240,,,,,True
1368,1740741148.954761540,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4816651,65535,,,,,
1369,1740741148.955502359,64295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,64239,4816651,2925,64240,,,,,True
1370,1740741148.955513566,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4880890,65535,,,,,
1371,1740741148.956068529,64295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,64239,4880890,2925,64240,,,,,True
1372,1740741148.956080472,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,4945129,65535,,,,,
1373,1740741148.956270125,64295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,64239,4945129,2925,64240,,,,,True
1374,1740741148.956287296,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,5009368,65535,,,,,
1375,1740741148.956474101,64295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,64239,5009368,2925,64240,,,,,True
1376,1740741148.956480880,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,5073607,65535,,,,,
1377,1740741148.956799815,64295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,64239,5073607,2925,64240,,,,,True
1378,1740741148.956806614,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,5137846,65535,,,,,
1379,1740741148.957071384,64295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,64239,5137846,2925,64240,,,,,True
1380,1740741148.999017043,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,5202085,65535,,,,,
1381,1740741148.999623906,64295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,64239,5202085,2925,64240,,,,,True
1382,1740741149.088200712,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,5266324,65535,,,,,
1383,1740741149.088725817,1516,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,1460,5266324,2925,64240,,,,,
1384,1740741149.088997054,62835,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,62779,5267784,2925,64240,,,,,True
1385,1740741149.192027781,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,5330563,65535,,,,,
1386,1740741149.192554004,64295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,64239,5330563,2925,64240,,,,,True
1387,1740741149.292534193,64295,216.235.80.67,192.168.80.128,4,6,128,TCP,443,33734,,64239,5330563,2925,64240,,,,,
1388,1740741149.292565372,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,5394802,65535,,,,,
1389,1740741149.293249488,64295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,64239,5394802,2925,64240,,,,,True
1390,1740741149.334241030,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,5459041,65535,,,,,
1391,1740741149.335145868,64295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,64239,5459041,2925,64240,,,,,True
1392,1740741149.416268451,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,5523280,65535,,,,,
1393,1740741149.417353143,64295,216.235.80.67,192.168.80.128,4,6,128,TLSv1.3,443,33734,,64239,5523280,2925,64240,,,,,True
1394,1740741149.520195566,56,192.168.80.128,216.235.80.67,4,6,64,TCP,33734,443,,0,2925,5587519,65535,,,,,
