,timestamp,packet_length,ip_src,ip_dst,ip_version,ip_proto,ip_ttl,protocol,src_port,dst_port,tcp_payload_size,tcp_seq,tcp_ack_flag,tcp_window_size,tls_header_encrypted,udp_length,quic_length,quic_pkt_number,quic_frame,quic_header_encrypted
29997,1740823254.745901359,62,104.244.42.131,192.168.80.128,4,6,128,TCP,443,48772,0,4028,4433,64240,,,,,,
29998,1740823254.748192061,76,192.168.80.128,65.9.112.25,4,6,64,TCP,37536,443,0,0,0,64240,,,,,,
29999,1740823254.748257224,4376,65.9.112.102,192.168.80.128,4,6,128,TLSv1.2,443,35648,4320,1,1916,64240,True,,,,,
30000,1740823254.748264086,56,192.168.80.128,65.9.112.102,4,6,64,TCP,35648,443,0,1916,4321,65535,,,,,,
30001,1740823254.752684572,3955,104.17.109.19,192.168.80.128,4,6,128,TLSv1.2,443,59460,3899,1,1903,64240,True,,,,,
30002,1740823254.752703543,56,192.168.80.128,104.17.109.19,4,6,64,TCP,59460,443,0,1903,3900,65535,,,,,,
30003,1740823254.753991098,591,65.9.112.102,192.168.80.128,4,6,128,TLSv1.3,443,35648,535,4321,1916,64240,True,,,,,
30004,1740823254.754003876,56,192.168.80.128,65.9.112.102,4,6,64,TCP,35648,443,0,1916,4856,65535,,,,,,
30005,1740823254.754761763,76,192.168.80.128,157.240.195.35,4,6,64,TCP,47048,443,0,0,0,64240,,,,,,
30006,1740823254.755525644,1468,34.96.70.87,192.168.80.128,4,6,128,TLSv1.2,443,59676,1412,1,1914,64240,True,,,,,
30007,1740823254.755535508,56,192.168.80.128,34.96.70.87,4,6,64,TCP,59676,443,0,1914,1413,65535,,,,,,
30008,1740823254.756999183,76,192.168.80.128,157.240.195.35,4,6,64,TCP,47058,443,0,0,0,64240,,,,,,
30009,1740823254.757471559,1468,34.96.70.87,192.168.80.128,4,6,128,TCP,443,59676,1412,1413,1914,64240,,,,,,
30010,1740823254.757486164,56,192.168.80.128,34.96.70.87,4,6,64,TCP,59676,443,0,1914,2825,65535,,,,,,
30011,1740823254.759186762,1752,34.96.70.87,192.168.80.128,4,6,128,TLSv1.3,443,59676,1696,2825,1914,64240,True,,,,,
30012,1740823254.759186926,1496,13.226.2.47,192.168.80.128,4,6,128,TLSv1.2,443,38226,1440,1,1916,64240,True,,,,,
30013,1740823254.759199786,56,192.168.80.128,34.96.70.87,4,6,64,TCP,59676,443,0,1914,4521,65535,,,,,,
30014,1740823254.759220132,56,192.168.80.128,13.226.2.47,4,6,64,TCP,38226,443,0,1916,1441,65535,,,,,,
30015,1740823254.760083797,120,192.168.80.128,65.9.112.102,4,6,64,TLSv1.3,35648,443,64,1916,4856,65535,True,,,,,
30016,1740823254.760247076,62,65.9.112.102,192.168.80.128,4,6,128,TCP,443,35648,0,4856,1980,64240,,,,,,
30017,1740823254.760365072,2936,13.226.2.47,192.168.80.128,4,6,128,TCP,443,38226,2880,1441,1916,64240,,,,,,
30018,1740823254.760369660,56,192.168.80.128,13.226.2.47,4,6,64,TCP,38226,443,0,1916,4321,65535,,,,,,
30019,1740823254.761569596,148,192.168.80.128,65.9.112.102,4,6,64,TLSv1.3,35648,443,92,1980,4856,65535,True,,,,,
30020,1740823254.761664001,62,65.9.112.102,192.168.80.128,4,6,128,TCP,443,35648,0,4856,2072,64240,,,,,,
30021,1740823254.761687648,327,192.168.80.128,65.9.112.102,4,6,64,TLSv1.3,35648,443,271,2072,4856,65535,True,,,,,
30022,1740823254.761759838,62,65.9.112.102,192.168.80.128,4,6,128,TCP,443,35648,0,4856,2343,64240,,,,,,
30023,1740823254.764375700,591,13.226.2.47,192.168.80.128,4,6,128,TLSv1.3,443,38226,535,4321,1916,64240,True,,,,,
30024,1740823254.764383984,56,192.168.80.128,13.226.2.47,4,6,64,TCP,38226,443,0,1916,4856,65535,,,,,,
30025,1740823254.765350626,4552,34.102.146.192,192.168.80.128,4,6,128,TLSv1.2,443,48268,4496,1,1901,64240,True,,,,,
30026,1740823254.765358452,56,192.168.80.128,34.102.146.192,4,6,64,TCP,48268,443,0,1901,4497,65535,,,,,,
30027,1740823254.765449848,120,192.168.80.128,104.17.109.19,4,6,64,TLSv1.3,59460,443,64,1903,3900,65535,True,,,,,
30028,1740823254.765557292,62,104.17.109.19,192.168.80.128,4,6,128,TCP,443,59460,0,3900,1967,64240,,,,,,
30029,1740823254.765692558,498,192.168.80.128,142.250.75.67,4,6,64,TCP,39742,80,442,3066,6113,63974,,,,,,
30030,1740823254.765797475,62,142.250.75.67,192.168.80.128,4,6,128,TCP,80,39742,0,6113,3508,64240,,,,,,
30031,1740823254.765865787,56,192.168.80.128,2.17.190.73,4,6,64,TCP,34168,80,0,879,1752,62489,,,,,,
30032,1740823254.766480977,120,192.168.80.128,13.226.2.47,4,6,64,TLSv1.3,38226,443,64,1916,4856,65535,True,,,,,
30033,1740823254.766732094,62,13.226.2.47,192.168.80.128,4,6,128,TCP,443,38226,0,4856,1980,64240,,,,,,
30034,1740823254.766756301,148,192.168.80.128,104.17.109.19,4,6,64,TLSv1.3,59460,443,92,1967,3900,65535,True,,,,,
30035,1740823254.766853189,62,104.17.109.19,192.168.80.128,4,6,128,TCP,443,59460,0,3900,2059,64240,,,,,,
30036,1740823254.766898982,340,192.168.80.128,104.17.109.19,4,6,64,TLSv1.3,59460,443,284,2059,3900,65535,True,,,,,
30037,1740823254.767019632,62,104.17.109.19,192.168.80.128,4,6,128,TCP,443,59460,0,3900,2343,64240,,,,,,
30038,1740823254.769978813,498,192.168.80.128,142.250.75.67,4,6,64,TCP,39732,80,442,4374,8028,63974,,,,,,
30039,1740823254.770133212,148,192.168.80.128,13.226.2.47,4,6,64,TLSv1.3,38226,443,92,1980,4856,65535,True,,,,,
30040,1740823254.770184415,62,142.250.75.67,192.168.80.128,4,6,128,TCP,80,39732,0,8028,4816,64240,,,,,,
30041,1740823254.770219693,62,13.226.2.47,192.168.80.128,4,6,128,TCP,443,38226,0,4856,2072,64240,,,,,,
30042,1740823254.771144006,4376,13.226.2.47,192.168.80.128,4,6,128,TLSv1.2,443,38220,4320,1,1916,64240,True,,,,,
30043,1740823254.771149935,56,192.168.80.128,13.226.2.47,4,6,64,TCP,38220,443,0,1916,4321,65535,,,,,,
30044,1740823254.771870284,56,192.168.80.128,2.17.190.73,4,6,64,TCP,34158,80,0,1318,2620,61621,,,,,,
30045,1740823254.773868935,4376,65.9.112.102,192.168.80.128,4,6,128,TLSv1.2,443,35662,4320,1,1916,64240,True,,,,,
30046,1740823254.773882782,56,192.168.80.128,65.9.112.102,4,6,64,TCP,35662,443,0,1916,4321,65535,,,,,,
30047,1740823254.774736748,1276,157.240.195.35,192.168.80.128,4,17,128,QUIC,443,44268,,,,,,1240,1232,10592462,CRYPTO,False
30048,1740823254.774736780,1276,157.240.195.35,192.168.80.128,4,17,128,QUIC,443,44268,,,,,,1240,1232,,,True
30049,1740823254.775159689,89,192.168.80.128,157.240.195.35,4,17,64,QUIC,44268,443,,,,,,53,45,,,True
30050,1740823254.775868987,1276,157.240.195.35,192.168.80.128,4,17,128,QUIC,443,44268,,,,,,1240,1232,,,True
30051,1740823254.775938801,89,192.168.80.128,157.240.195.35,4,17,64,QUIC,44268,443,,,,,,53,45,,,True
30052,1740823254.777058757,1218,157.240.195.35,192.168.80.128,4,17,128,QUIC,443,44268,,,,,,1182,1174,,,True
30053,1740823254.777058813,124,157.240.195.35,192.168.80.128,4,17,128,QUIC,443,44268,,,,,,88,80,,,True
30054,1740823254.777733731,90,192.168.80.128,157.240.195.35,4,17,64,QUIC,44268,443,,,,,,54,46,,,True
30055,1740823254.778152602,591,13.226.2.47,192.168.80.128,4,6,128,TLSv1.3,443,38220,535,4321,1916,64240,True,,,,,
30056,1740823254.778152707,591,65.9.112.102,192.168.80.128,4,6,128,TLSv1.3,443,35662,535,4321,1916,64240,True,,,,,
30057,1740823254.778161081,56,192.168.80.128,13.226.2.47,4,6,64,TCP,38220,443,0,1916,4856,65535,,,,,,
30058,1740823254.778177948,56,192.168.80.128,65.9.112.102,4,6,64,TCP,35662,443,0,1916,4856,65535,,,,,,
30059,1740823254.778242422,178,192.168.80.128,157.240.195.35,4,17,64,QUIC,44268,443,,,,,,142,76,,,True
30060,1740823254.778287471,108,192.168.80.128,157.240.195.35,4,17,64,QUIC,44268,443,,,,,,72,64,,,True
30061,1740823254.779255685,62,65.9.112.25,192.168.80.128,4,6,128,TCP,443,37536,0,0,1,64240,,,,,,
30062,1740823254.779266889,56,192.168.80.128,65.9.112.25,4,6,64,TCP,37536,443,0,1,1,64240,,,,,,
30063,1740823254.780003405,1296,192.168.80.128,157.240.195.35,4,17,64,QUIC,44268,443,,,,,,1260,1252,,,True
30064,1740823254.780061979,562,192.168.80.128,157.240.195.35,4,17,64,QUIC,44268,443,,,,,,526,518,,,True
30065,1740823254.780261389,120,192.168.80.128,65.9.112.102,4,6,64,TLSv1.3,35662,443,64,1916,4856,65535,True,,,,,
30066,1740823254.780391174,62,65.9.112.102,192.168.80.128,4,6,128,TCP,443,35662,0,4856,1980,64240,,,,,,
30067,1740823254.780461164,120,192.168.80.128,13.226.2.47,4,6,64,TLSv1.3,38220,443,64,1916,4856,65535,True,,,,,
30068,1740823254.780543053,62,13.226.2.47,192.168.80.128,4,6,128,TCP,443,38220,0,4856,1980,64240,,,,,,
30069,1740823254.780887983,1959,192.168.80.128,65.9.112.25,4,6,64,TLSv1,37536,443,1903,1,1,64240,True,,,,,
30070,1740823254.781025376,62,65.9.112.25,192.168.80.128,4,6,128,TCP,443,37536,0,1,1461,64240,,,,,,
30071,1740823254.781098829,62,65.9.112.25,192.168.80.128,4,6,128,TCP,443,37536,0,1,1904,64240,,,,,,
30072,1740823254.781238576,165,192.168.80.128,65.9.112.102,4,6,64,TLSv1.3,35662,443,109,1980,4856,65535,True,,,,,
30073,1740823254.781303099,165,192.168.80.128,13.226.2.47,4,6,64,TLSv1.3,38220,443,109,1980,4856,65535,True,,,,,
30074,1740823254.781341807,62,65.9.112.102,192.168.80.128,4,6,128,TCP,443,35662,0,4856,2089,64240,,,,,,
30075,1740823254.781462561,62,13.226.2.47,192.168.80.128,4,6,128,TCP,443,38220,0,4856,2089,64240,,,,,,
30076,1740823254.781731490,2880,34.102.146.192,192.168.80.128,4,6,128,TLSv1.2,443,48272,2824,1,1901,64240,True,,,,,
30077,1740823254.781735916,56,192.168.80.128,34.102.146.192,4,6,64,TCP,48272,443,0,1901,2825,65535,,,,,,
30078,1740823254.783116232,1728,34.102.146.192,192.168.80.128,4,6,128,TLSv1.3,443,48272,1672,2825,1901,64240,True,,,,,
30079,1740823254.783121819,56,192.168.80.128,34.102.146.192,4,6,64,TCP,48272,443,0,1901,4497,65535,,,,,,
30080,1740823254.783363675,327,192.168.80.128,13.226.2.47,4,6,64,TLSv1.3,38226,443,271,2072,4856,65535,True,,,,,
30081,1740823254.783437206,62,13.226.2.47,192.168.80.128,4,6,128,TCP,443,38226,0,4856,2343,64240,,,,,,
30082,1740823254.783738463,1516,104.17.109.19,192.168.80.128,4,6,128,TLSv1.2,443,59450,1460,1,1903,64240,True,,,,,
30083,1740823254.783743297,56,192.168.80.128,104.17.109.19,4,6,64,TCP,59450,443,0,1903,1461,65535,,,,,,
30084,1740823254.784418285,498,192.168.80.128,142.250.75.67,4,6,64,TCP,33348,80,442,6551,11534,63974,,,,,,
30085,1740823254.784569589,62,142.250.75.67,192.168.80.128,4,6,128,TCP,80,33348,0,11534,6993,64240,,,,,,
30086,1740823254.785141832,1516,104.17.109.19,192.168.80.128,4,6,128,TCP,443,59450,1460,1461,1903,64240,,,,,,
30087,1740823254.785152627,56,192.168.80.128,104.17.109.19,4,6,64,TCP,59450,443,0,1903,2921,65535,,,,,,
30088,1740823254.786226651,1034,104.17.109.19,192.168.80.128,4,6,128,TLSv1.3,443,59450,978,2921,1903,64240,True,,,,,
30089,1740823254.786234363,56,192.168.80.128,104.17.109.19,4,6,64,TCP,59450,443,0,1903,3899,65535,,,,,,
30090,1740823254.787374486,120,192.168.80.128,104.17.109.19,4,6,64,TLSv1.3,59450,443,64,1903,3899,65535,True,,,,,
30091,1740823254.787552146,62,104.17.109.19,192.168.80.128,4,6,128,TCP,443,59450,0,3899,1967,64240,,,,,,
30092,1740823254.787799054,165,192.168.80.128,104.17.109.19,4,6,64,TLSv1.3,59450,443,109,1967,3899,65535,True,,,,,
30093,1740823254.787853824,62,104.17.109.19,192.168.80.128,4,6,128,TCP,443,59450,0,3899,2076,64240,,,,,,
30094,1740823254.788021444,2104,34.107.165.188,192.168.80.128,4,6,128,TLSv1.2,443,41966,2048,1,1899,64240,True,,,,,
30095,1740823254.788027571,56,192.168.80.128,34.107.165.188,4,6,64,TCP,41966,443,0,1899,2049,62780,,,,,,
30096,1740823254.788978614,4137,34.107.165.188,192.168.80.128,4,6,128,TLSv1.3,443,41966,4081,2049,1899,64240,True,,,,,
30097,1740823254.788983835,56,192.168.80.128,34.107.165.188,4,6,64,TCP,41966,443,0,1899,6130,59860,,,,,,
30098,1740823254.789973750,494,192.168.80.128,172.64.149.23,4,6,64,TCP,46598,80,438,877,2035,62206,,,,,,
30099,1740823254.790176487,62,172.64.149.23,192.168.80.128,4,6,128,TCP,80,46598,0,2035,1315,64240,,,,,,
30100,1740823254.790288420,62,65.9.112.25,192.168.80.128,4,6,128,TCP,443,37534,0,0,1,64240,,,,,,
30101,1740823254.790301045,56,192.168.80.128,65.9.112.25,4,6,64,TCP,37534,443,0,1,1,64240,,,,,,
30102,1740823254.790724777,311,185.89.211.116,192.168.80.128,4,6,128,TLSv1.2,443,56506,255,4650,3292,64240,True,,,,,
30103,1740823254.790731399,56,192.168.80.128,185.89.211.116,4,6,64,TCP,56506,443,0,3292,4905,65535,,,,,,
30104,1740823254.790881645,1959,192.168.80.128,65.9.112.25,4,6,64,TLSv1,37534,443,1903,1,1,64240,True,,,,,
30105,1740823254.791010285,62,65.9.112.25,192.168.80.128,4,6,128,TCP,443,37534,0,1,1461,64240,,,,,,
30106,1740823254.791062029,62,65.9.112.25,192.168.80.128,4,6,128,TCP,443,37534,0,1,1904,64240,,,,,,
30107,1740823254.795381131,555,91.228.74.200,192.168.80.128,4,6,128,TLSv1.2,443,60934,499,13580,4003,64240,True,,,,,
30108,1740823254.795391314,56,192.168.80.128,91.228.74.200,4,6,64,TCP,60934,443,0,4003,14079,65535,,,,,,
30109,1740823254.797101622,297,65.9.112.102,192.168.80.128,4,6,128,TLSv1.3,443,35648,241,4856,2343,64240,True,,,,,
30110,1740823254.797300049,87,192.168.80.128,65.9.112.102,4,6,64,TLSv1.3,35648,443,31,2343,5097,65535,True,,,,,
30111,1740823254.797401456,62,65.9.112.102,192.168.80.128,4,6,128,TCP,443,35648,0,5097,2374,64240,,,,,,
30112,1740823254.798357857,2880,34.96.70.87,192.168.80.128,4,6,128,TLSv1.2,443,59680,2824,1,1914,64240,True,,,,,
30113,1740823254.798367502,56,192.168.80.128,34.96.70.87,4,6,64,TCP,59680,443,0,1914,2825,65535,,,,,,
30114,1740823254.802429989,1752,34.96.70.87,192.168.80.128,4,6,128,TLSv1.3,443,59680,1696,2825,1914,64240,True,,,,,
30115,1740823254.802430062,62,178.250.7.137,192.168.80.128,4,6,128,TCP,443,47894,0,0,1,64240,,,,,,
30116,1740823254.802430082,62,178.250.7.13,192.168.80.128,4,6,128,TCP,443,38562,0,0,1,64240,,,,,,
30117,1740823254.802430100,62,178.250.7.13,192.168.80.128,4,6,128,TCP,443,38558,0,0,1,64240,,,,,,
30118,1740823254.802430117,94,185.89.210.180,192.168.80.128,4,6,128,TLSv1.2,443,44968,38,3006,2139,64239,True,,,,,
30119,1740823254.802444623,56,192.168.80.128,34.96.70.87,4,6,64,TCP,59680,443,0,1914,4521,65535,,,,,,
30120,1740823254.802465148,56,192.168.80.128,178.250.7.137,4,6,64,TCP,47894,443,0,1,1,64240,,,,,,
30121,1740823254.802515335,56,192.168.80.128,178.250.7.13,4,6,64,TCP,38562,443,0,1,1,64240,,,,,,
30122,1740823254.802529464,56,192.168.80.128,178.250.7.13,4,6,64,TCP,38558,443,0,1,1,64240,,,,,,
30123,1740823254.802544017,56,192.168.80.128,185.89.210.180,4,6,64,TCP,44968,443,0,2139,0,0,,,,,,
30124,1740823254.802590736,62,178.250.7.137,192.168.80.128,4,6,128,TCP,443,47902,0,0,1,64240,,,,,,
30125,1740823254.802590757,62,178.250.7.13,192.168.80.128,4,6,128,TCP,443,38576,0,0,1,64240,,,,,,
30126,1740823254.802595039,56,192.168.80.128,178.250.7.137,4,6,64,TCP,47902,443,0,1,1,64240,,,,,,
30127,1740823254.802606908,56,192.168.80.128,178.250.7.13,4,6,64,TCP,38576,443,0,1,1,64240,,,,,,
30128,1740823254.803481919,1955,192.168.80.128,178.250.7.13,4,6,64,TLSv1,38558,443,1899,1,1,64240,True,,,,,
30129,1740823254.803827623,62,178.250.7.13,192.168.80.128,4,6,128,TCP,443,38558,0,1,1461,64240,,,,,,
30130,1740823254.803827720,1108,13.226.2.120,192.168.80.128,4,6,128,TLSv1.3,443,60882,1052,47193,3842,64240,True,,,,,
30131,1740823254.803827742,664,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,39506,608,4310,2644,64240,True,,,,,
30132,1740823254.803840655,56,192.168.80.128,13.226.2.120,4,6,64,TCP,60882,443,0,3842,48245,51811,,,,,,
30133,1740823254.803904733,62,178.250.7.13,192.168.80.128,4,6,128,TCP,443,38558,0,1,1900,64240,,,,,,
30134,1740823254.804459766,1958,192.168.80.128,178.250.7.137,4,6,64,TLSv1,47894,443,1902,1,1,64240,True,,,,,
30135,1740823254.804671217,62,178.250.7.137,192.168.80.128,4,6,128,TCP,443,47894,0,1,1461,64240,,,,,,
30136,1740823254.804671266,62,178.250.7.137,192.168.80.128,4,6,128,TCP,443,47894,0,1,1903,64240,,,,,,
30137,1740823254.804912918,1955,192.168.80.128,178.250.7.13,4,6,64,TLSv1,38576,443,1899,1,1,64240,True,,,,,
30138,1740823254.805048626,62,178.250.7.13,192.168.80.128,4,6,128,TCP,443,38576,0,1,1461,64240,,,,,,
30139,1740823254.805048658,62,178.250.7.13,192.168.80.128,4,6,128,TCP,443,38576,0,1,1900,64240,,,,,,
30140,1740823254.805347819,1958,192.168.80.128,178.250.7.137,4,6,64,TLSv1,47902,443,1902,1,1,64240,True,,,,,
30141,1740823254.805455914,62,178.250.7.137,192.168.80.128,4,6,128,TCP,443,47902,0,1,1461,64240,,,,,,
30142,1740823254.805455934,62,178.250.7.137,192.168.80.128,4,6,128,TCP,443,47902,0,1,1903,64240,,,,,,
30143,1740823254.805739516,1955,192.168.80.128,178.250.7.13,4,6,64,TLSv1,38562,443,1899,1,1,64240,True,,,,,
30144,1740823254.805877815,62,178.250.7.13,192.168.80.128,4,6,128,TCP,443,38562,0,1,1461,64240,,,,,,
30145,1740823254.805877836,129,146.75.121.140,192.168.80.128,4,6,128,TLSv1.3,443,39506,73,4918,2644,64240,True,,,,,
30146,1740823254.805877860,297,13.226.2.47,192.168.80.128,4,6,128,TLSv1.3,443,38226,241,4856,2343,64240,True,,,,,
30147,1740823254.805877877,62,178.250.7.13,192.168.80.128,4,6,128,TCP,443,38562,0,1,1900,64240,,,,,,
30148,1740823254.805909264,498,192.168.80.128,142.250.75.67,4,6,64,TCP,39754,80,442,1749,3208,63974,,,,,,
30149,1740823254.805996207,62,142.250.75.67,192.168.80.128,4,6,128,TCP,80,39754,0,3208,2191,64240,,,,,,
30150,1740823254.806252360,56,192.168.80.128,146.75.121.140,4,6,64,TCP,39506,443,0,2644,4991,65535,,,,,,
30151,1740823254.806300097,235,13.226.2.47,192.168.80.128,4,6,128,TLSv1.3,443,38220,179,4856,2089,64240,True,,,,,
30152,1740823254.806456109,87,192.168.80.128,13.226.2.47,4,6,64,TLSv1.3,38226,443,31,2343,5097,65535,True,,,,,
30153,1740823254.806502312,62,13.226.2.47,192.168.80.128,4,6,128,TCP,443,38226,0,5097,2374,64240,,,,,,
30154,1740823254.806761539,80,192.168.80.128,13.226.2.47,4,6,64,TLSv1.3,38220,443,24,2089,5035,65535,True,,,,,
30155,1740823254.806809021,62,13.226.2.47,192.168.80.128,4,6,128,TCP,443,38220,0,5035,2113,64240,,,,,,
30156,1740823254.806849005,56,192.168.80.128,13.226.2.47,4,6,64,TCP,38220,443,0,2113,5035,65535,,,,,,
30157,1740823254.806970373,62,13.226.2.47,192.168.80.128,4,6,128,TCP,443,38220,0,5035,2114,64239,,,,,,
30158,1740823254.807671803,297,65.9.112.102,192.168.80.128,4,6,128,TLSv1.3,443,35662,241,4856,2089,64240,True,,,,,
30159,1740823254.807671882,118,13.226.2.47,192.168.80.128,4,6,128,TLSv1.3,443,38220,62,5035,2114,64239,True,,,,,
30160,1740823254.807685536,56,192.168.80.128,13.226.2.47,4,6,64,TCP,38220,443,0,2114,0,0,,,,,,
30161,1740823254.808027916,80,192.168.80.128,65.9.112.102,4,6,64,TLSv1.3,35662,443,24,2089,5097,65535,True,,,,,
30162,1740823254.808093354,56,192.168.80.128,65.9.112.102,4,6,64,TCP,35662,443,0,2113,5097,65535,,,,,,
30163,1740823254.808211537,62,65.9.112.102,192.168.80.128,4,6,128,TCP,443,35662,0,5097,2113,64240,,,,,,
30164,1740823254.808211606,62,65.9.112.102,192.168.80.128,4,6,128,TCP,443,35662,0,5097,2114,64239,,,,,,
30165,1740823254.808911456,568,104.17.109.19,192.168.80.128,4,6,128,TLSv1.3,443,59460,512,3900,2343,64240,True,,,,,
30166,1740823254.809261919,87,192.168.80.128,104.17.109.19,4,6,64,TLSv1.3,59460,443,31,2343,4412,65535,True,,,,,
30167,1740823254.809398961,62,104.17.109.19,192.168.80.128,4,6,128,TCP,443,59460,0,4412,2374,64240,,,,,,
30168,1740823254.811510615,2104,34.107.165.188,192.168.80.128,4,6,128,TLSv1.2,443,41974,2048,1,1899,64240,True,,,,,
30169,1740823254.811520691,56,192.168.80.128,34.107.165.188,4,6,64,TCP,41974,443,0,1899,2049,62780,,,,,,
30170,1740823254.812823120,2104,34.107.165.188,192.168.80.128,4,6,128,TCP,443,41974,2048,2049,1899,64240,,,,,,
30171,1740823254.812832085,56,192.168.80.128,34.107.165.188,4,6,64,TCP,41974,443,0,1899,4097,62780,,,,,,
30172,1740823254.813975132,2089,34.107.165.188,192.168.80.128,4,6,128,TLSv1.3,443,41974,2033,4097,1899,64240,True,,,,,
30173,1740823254.813983441,56,192.168.80.128,34.107.165.188,4,6,64,TCP,41974,443,0,1899,6130,62780,,,,,,
30174,1740823254.815474553,568,104.17.109.19,192.168.80.128,4,6,128,TLSv1.3,443,59450,512,3899,2076,64240,True,,,,,
30175,1740823254.815709063,80,192.168.80.128,104.17.109.19,4,6,64,TLSv1.3,59450,443,24,2076,4411,65535,True,,,,,
30176,1740823254.815772494,56,192.168.80.128,104.17.109.19,4,6,64,TCP,59450,443,0,2100,4411,65535,,,,,,
30177,1740823254.815824423,62,104.17.109.19,192.168.80.128,4,6,128,TCP,443,59450,0,4411,2100,64240,,,,,,
30178,1740823254.815900845,62,104.17.109.19,192.168.80.128,4,6,128,TCP,443,59450,0,4411,2101,64239,,,,,,
30179,1740823254.817222764,907,65.9.112.102,192.168.80.128,4,6,128,TLSv1.3,443,35648,851,5097,2374,64240,True,,,,,
30180,1740823254.817222801,62,157.240.195.35,192.168.80.128,4,6,128,TCP,443,47058,0,0,1,64240,,,,,,
30181,1740823254.817222830,62,157.240.195.35,192.168.80.128,4,6,128,TCP,443,47048,0,0,1,64240,,,,,,
30182,1740823254.817241592,56,192.168.80.128,157.240.195.35,4,6,64,TCP,47058,443,0,1,1,64240,,,,,,
30183,1740823254.817259547,56,192.168.80.128,157.240.195.35,4,6,64,TCP,47048,443,0,1,1,64240,,,,,,
30184,1740823254.817827458,1957,192.168.80.128,157.240.195.35,4,6,64,TLSv1,47058,443,1901,1,1,64240,True,,,,,
30185,1740823254.818027006,62,157.240.195.35,192.168.80.128,4,6,128,TCP,443,47058,0,1,1461,64240,,,,,,
30186,1740823254.818027070,62,157.240.195.35,192.168.80.128,4,6,128,TCP,443,47058,0,1,1902,64240,,,,,,
30187,1740823254.818229889,1957,192.168.80.128,157.240.195.35,4,6,64,TLSv1,47048,443,1901,1,1,64240,True,,,,,
30188,1740823254.818348861,62,157.240.195.35,192.168.80.128,4,6,128,TCP,443,47048,0,1,1461,64240,,,,,,
30189,1740823254.818348882,62,157.240.195.35,192.168.80.128,4,6,128,TCP,443,47048,0,1,1902,64240,,,,,,
30190,1740823254.822394774,87,13.226.2.47,192.168.80.128,4,6,128,TLSv1.3,443,38226,31,5097,2374,64240,True,,,,,
30191,1740823254.823149360,87,104.17.109.19,192.168.80.128,4,6,128,TLSv1.3,443,59460,31,4412,2374,64240,True,,,,,
30192,1740823254.824278965,5816,13.226.2.47,192.168.80.128,4,6,128,TCP,443,38226,5760,5128,2374,64240,,,,,,
30193,1740823254.824279101,87,65.9.112.102,192.168.80.128,4,6,128,TLSv1.3,443,35662,31,5097,2114,64239,True,,,,,
30194,1740823254.824292527,56,192.168.80.128,13.226.2.47,4,6,64,TCP,38226,443,0,2374,10888,65535,,,,,,
30195,1740823254.824314652,56,192.168.80.128,65.9.112.102,4,6,64,TCP,35662,443,0,2114,0,0,,,,,,
30196,1740823254.824685926,1496,13.226.2.47,192.168.80.128,4,6,128,TCP,443,38226,1440,10888,2374,64240,,,,,,
30197,1740823254.825466295,4376,13.226.2.47,192.168.80.128,4,6,128,TCP,443,38226,4320,12328,2374,64240,,,,,,
30198,1740823254.825471635,56,192.168.80.128,13.226.2.47,4,6,64,TCP,38226,443,0,2374,16648,65535,,,,,,
30199,1740823254.826874356,1496,65.9.112.25,192.168.80.128,4,6,128,TLSv1.2,443,37536,1440,1,1904,64240,True,,,,,
30200,1740823254.826884665,56,192.168.80.128,65.9.112.25,4,6,64,TCP,37536,443,0,1904,1441,65535,,,,,,
30201,1740823254.827953765,1496,65.9.112.25,192.168.80.128,4,6,128,TCP,443,37536,1440,1441,1904,64240,,,,,,
30202,1740823254.827961939,56,192.168.80.128,65.9.112.25,4,6,64,TCP,37536,443,0,1904,2881,65535,,,,,,
30203,1740823254.829198246,1496,65.9.112.25,192.168.80.128,4,6,128,TCP,443,37536,1440,2881,1904,64240,,,,,,
30204,1740823254.829198277,1496,13.226.2.47,192.168.80.128,4,6,128,TCP,443,38226,1440,16648,2374,64240,,,,,,
30205,1740823254.829206774,56,192.168.80.128,65.9.112.25,4,6,64,TCP,37536,443,0,1904,4321,65535,,,,,,
30206,1740823254.829966074,5816,13.226.2.47,192.168.80.128,4,6,128,TLSv1.3,443,38226,5760,18088,2374,64240,True,,,,,
30207,1740823254.830009969,56,192.168.80.128,13.226.2.47,4,6,64,TCP,38226,443,0,2374,23848,65535,,,,,,
30208,1740823254.830579723,2936,13.226.2.47,192.168.80.128,4,6,128,TCP,443,38226,2880,23848,2374,64240,,,,,,
30209,1740823254.830586089,56,192.168.80.128,13.226.2.47,4,6,64,TCP,38226,443,0,2374,26728,65535,,,,,,
30210,1740823254.831387825,1496,13.226.2.47,192.168.80.128,4,6,128,TCP,443,38226,1440,26728,2374,64240,,,,,,
30211,1740823254.831996848,62,104.17.109.19,192.168.80.128,4,6,128,TCP,443,59450,0,4411,2101,64239,,,,,,
30212,1740823254.832007475,56,192.168.80.128,104.17.109.19,4,6,64,TCP,59450,443,0,2101,4412,8924,,,,,,
30213,1740823254.832286841,1296,192.168.80.128,13.226.2.47,4,17,64,QUIC,54057,443,,,,,,1260,1252,0,CRYPTO,False
30214,1740823254.832336143,1296,192.168.80.128,13.226.2.47,4,17,64,QUIC,54057,443,,,,,,1260,691,1,CRYPTO,False
